sge_id|inep_id|escola_documento|pt_g1|pt_g2|pt_g3|pt_g4|pt_g5|pt_ef1_1_ano|pt_ef1_2_ano|pt_ef1_3_ano|pt_ef1_4_ano|pt_ef1_5_ano|pt_ef2_6_ano|pt_ef2_7_ano|pt_ef2_8_ano|pt_ef2_9_ano|pt_em_1_serie|pt_em_2_serie|pt_em_3_serie|pt_cpv_semi_extensivo|pt_cpv_extensivo|pu_g1|pu_g1_produto|pu_g2|pu_g2_produto|pu_g3|pu_g3_produto|pu_g4|pu_g4_produto|pu_g5|pu_g5_produto|pu_ef1_1_ano|pu_ef1_1_ano_produto|pu_ef1_2_ano|pu_ef1_2_ano_produto|pu_ef1_3_ano|pu_ef1_3_ano_produto|pu_ef1_4_ano|pu_ef1_4_ano_produto|pu_ef1_5_ano|pu_ef1_5_ano_produto|pu_ef2_6_ano|pu_ef2_6_ano_produto|pu_ef2_7_ano|pu_ef2_7_ano_produto|pu_ef2_8_ano|pu_ef2_8_ano_produto|pu_ef2_9_ano|pu_ef2_9_ano_produto|pu_em_1_serie|pu_em_1_serie_produto|pu_em_2_serie|pu_em_2_serie_produto|pu_em_3_serie|pu_em_3_serie_produto|pu_cpv_semi_extensivo|pu_cpv_semi_extensivo_produto|pu_cpv_extensivo|pu_cpv_extensivo_produto
1359532||10476842000178|30|50|32|44|56|59|59|56|37|39|30|31|6|8|0|0|0|0|0|0||0||34|Conquista|35|Conquista|34|Conquista|46|Conquista|42|Conquista|47|Conquista|37|Conquista|27|Conquista|35|Conquista|26|Conquista|23|Conquista|10|Conquista|4|Conquista|0||0||0||0|
1440678||19446485000170|0|20|20|30|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||20|Mais Cores|30|Mais Cores|25|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1441096||17104828000192|0|18|16|12|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||18|Mais Cores|16|Mais Cores|12|Mais Cores|16|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1443189||16903949000131|18|18|11|11|11|19|22|24|17|13|0|0|0|0|0|0|0|0|0|0||18|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1444054|||0|0|25|31|24|25|33|28|24|23|0|0|0|0|0|0|0|0|0|0||0||25|Mais Cores|31|Mais Cores|24|Mais Cores|25|Mais Cores|33|Mais Cores|28|Mais Cores|24|Mais Cores|23|Mais Cores|0||0||0||0||0||0||0||0||0|
1208123||14642154000191|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||1|Conquista|3|Conquista|3|Conquista|3|Conquista|3|Conquista|1|Conquista|1|Conquista|1|Conquista|0||0||0||0||0||0||0||0|
1445069||19072421000156|0|15|19|20|25|16|18|14|16|16|18|0|0|0|0|0|0|0|0|0||15|Mais Cores|19|Mais Cores|20|Mais Cores|25|Mais Cores|16|Mais Cores|18|Mais Cores|14|Mais Cores|16|Mais Cores|16|Mais Cores|0||0||0||0||0||0||0||0||0|
1208652||04911264000158|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1446029||21410176000191|0|12|12|12|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||12|Mais Cores|12|Mais Cores|12|Mais Cores|12|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1447213||20217482000143|0|10|8|7|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|8|Mais Cores|7|Mais Cores|8|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1252480||21464537000182|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||17|Conquista|15|Conquista|20|Conquista|17|Conquista|15|Conquista|20|Conquista|0||0||0||0||0||0||0||0||0||0||0|
1447449||10698479000135|0|20|20|20|15|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0||20|Mais Cores|20|Mais Cores|20|Mais Cores|15|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1447453||18114318000169|0|25|13|22|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||22|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1448965||19865517000171|0|3|7|4|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||3|Mais Cores|7|Mais Cores|4|Mais Cores|5|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1288714||14369053000199|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1333431||13992142000124|0|0|40|45|42|40|40|40|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||35|Conquista|35|Conquista|20|Conquista|20|Conquista|20|Conquista|20|Conquista|20|Conquista|10|Conquista|6|Conquista|0||0||0||0||0|
1449925||12985268000109|0|0|10|12|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||10|Mais Cores|12|Mais Cores|8|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1450201||11010708000140|0|24|30|22|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||24|Mais Cores|30|Mais Cores|22|Mais Cores|20|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1102842||12825753000115|0|0|20|23|25|20|18|15|20|15|0|0|0|0|0|0|0|0|0|0||0||0||0||0||20|Conquista|20|Conquista|10|Conquista|10|Conquista|10|Conquista|0||0||0||0||0||0||0||0||0|
1452164||16417130000164|0|0|0|20|20|20|20|15|0|0|0|0|0|0|0|0|0|0|0|0||0||0||20|Mais Cores|20|Mais Cores|20|Mais Cores|20|Mais Cores|15|Mais Cores|0||0||0||0||0||0||0||0||0||0||0|
1452169||11693681000137|0|10|10|10|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|10|Mais Cores|10|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1452232||13182205000187|0|5|15|15|15|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0||5|Mais Cores|15|Mais Cores|15|Mais Cores|15|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1452277||21839578000106|0|10|9|7|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|9|Mais Cores|7|Mais Cores|8|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1452314||21733454000141|0|18|17|12|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||12|Mais Cores|12|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1127955||06035727000190|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||26|Conquista|30|Conquista|30|Conquista|26|Conquista|5|Conquista|0||0||0||0||0||0||0||0||0||0||0||0|
1091312||05990202000141|0|0|5|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||4|Conquista|4|Conquista|4|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1094319||05087851000137|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||20|Conquista|18|Conquista|14|Conquista|18|Conquista|25|Conquista|25|Conquista|13|Conquista|13|Conquista|0||0||0||0||0||0||0||0||0|
1694286||29658179000150|0|10|8|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|8|Mais Cores|3|Mais Cores|1|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1694875||20339571000162|0|17|15|15|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||15|Mais Cores|15|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1695241||24374029000100|0|20|15|10|10|60|0|0|0|0|0|0|0|0|0|0|0|0|0|0||20|Mais Cores|15|Mais Cores|10|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1695245||29388004000170|0|19|20|12|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||19|Mais Cores|20|Mais Cores|12|Mais Cores|8|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1695247||23698306000169|0|10|20|10|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|20|Mais Cores|10|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1695276||20072017000161|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1695288||23815387000130|0|14|24|18|26|71|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||18|Mais Cores|26|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1695720||29652387000142|0|18|5|10|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||18|Mais Cores|5|Mais Cores|10|Mais Cores|5|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1695803||18396059000106|0|10|15|10|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|15|Mais Cores|10|Mais Cores|17|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1695806||08918802000197|0|8|10|7|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||8|Mais Cores|10|Mais Cores|7|Mais Cores|8|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1695829||01460520000220|0|30|30|35|40|60|60|60|60|60|40|40|40|40|0|0|0|0|0|0||0||30|Mais Cores|35|Mais Cores|40|Mais Cores|60|Mais Cores|60|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0|
1696746||27179207000121|0|11|13|10|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||11|Mais Cores|13|Mais Cores|10|Mais Cores|5|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1452341||16799186000120|0|20|20|15|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||20|Mais Cores|20|Mais Cores|15|Mais Cores|15|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1453499||15683514000166|0|6|11|7|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||6|Mais Cores|11|Mais Cores|7|Mais Cores|7|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1454485||36029726000102|0|22|12|13|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||22|Mais Cores|12|Mais Cores|13|Mais Cores|8|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1454487||20906639000148|0|16|9|20|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||16|Mais Cores|9|Mais Cores|20|Mais Cores|13|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
522585||00985470000151|10|20|26|22|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||25|Conquista|25|Conquista|22|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1454860||17126572000114|0|8|7|7|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||8|Mais Cores|7|Mais Cores|7|Mais Cores|9|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1456488||12258068000154|0|0|7|7|11|6|3|0|0|0|0|0|0|0|0|0|0|0|0|0||0||7|Mais Cores|7|Mais Cores|11|Mais Cores|6|Mais Cores|3|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0|
1456494||19418287000100|0|15|21|15|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||15|Mais Cores|21|Mais Cores|15|Mais Cores|12|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1457392||21508810000123|0|15|45|20|15|30|30|30|20|0|0|0|0|0|0|0|0|0|0|0||0||45|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
528099||07157978000100|0|0|15|15|17|22|24|18|21|21|25|30|26|20|0|0|0|0|0|0||0||7|Conquista|7|Conquista|7|Conquista|8|Conquista|8|Conquista|7|Conquista|8|Conquista|7|Conquista|8|Conquista|8|Conquista|12|Conquista|9|Conquista|0||0||0||0||0|
1460863||16433270000126|0|0|5|8|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||5|Mais Cores|8|Mais Cores|5|Mais Cores|5|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0|
1461118||19500795000125|0|15|15|15|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||15|Mais Cores|15|Mais Cores|15|Mais Cores|15|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1696796|||0|5|7|6|12|20|19|11|12|12|0|0|0|0|0|0|0|0|0|0||5|Mais Cores|0||0||12|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1696810||19573621000192|0|10|4|2|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|4|Mais Cores|2|Mais Cores|8|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1698243||21994625000196|0|10|15|18|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|15|Mais Cores|18|Mais Cores|18|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1698247||30868547000174|0|0|12|7|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||12|Mais Cores|7|Mais Cores|8|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1698403||26940090000194|0|15|20|20|18|15|15|10|16|8|0|0|0|0|0|0|0|0|0|0||15|Mais Cores|20|Mais Cores|20|Mais Cores|18|Mais Cores|15|Mais Cores|15|Mais Cores|10|Mais Cores|16|Mais Cores|8|Mais Cores|0||0||0||0||0||0||0||0||0|
1698574||29288048000129|0|6|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||6|Mais Cores|4|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1698933||12147536000113|0|25|26|22|27|26|0|0|0|0|0|0|0|0|0|0|0|0|0|0||25|Mais Cores|26|Mais Cores|22|Mais Cores|27|Mais Cores|26|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0|
1698951|||0|5|5|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||5|Mais Cores|5|Mais Cores|5|Mais Cores|5|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1699364|||0|5|5|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||5|Mais Cores|5|Mais Cores|5|Mais Cores|5|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1699519||25248349000178|0|5|10|10|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||5|Mais Cores|10|Mais Cores|10|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1461122||13103708000110|0|10|12|20|15|13|14|12|10|20|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|12|Mais Cores|20|Mais Cores|15|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1461201||17535515000199|0|15|9|16|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||9|Mais Cores|16|Mais Cores|7|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1461209||20423958000100|0|15|15|15|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||15|Mais Cores|15|Mais Cores|15|Mais Cores|15|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1461211||26244664000190|0|10|12|13|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|12|Mais Cores|13|Mais Cores|15|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1463072||16500184000199|0|25|25|26|26|25|25|25|25|25|0|0|0|0|0|0|0|0|0|0||25|Mais Cores|25|Mais Cores|26|Mais Cores|26|Mais Cores|25|Mais Cores|25|Mais Cores|25|Mais Cores|25|Mais Cores|25|Mais Cores|0||0||0||0||0||0||0||0||0|
1464026||11428775000189|0|15|25|15|20|20|19|16|17|11|0|0|0|0|0|0|0|0|0|0||15|Mais Cores|25|Mais Cores|15|Mais Cores|20|Mais Cores|20|Mais Cores|19|Mais Cores|16|Mais Cores|17|Mais Cores|11|Mais Cores|0||0||0||0||0||0||0||0||0|
1464144||14399532000158|0|15|15|15|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||15|Mais Cores|15|Mais Cores|15|Mais Cores|15|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1464681||14828430000100|0|10|15|15|15|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|15|Mais Cores|15|Mais Cores|15|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0|
1699555||25109615000181|0|10|15|15|15|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|15|Mais Cores|15|Mais Cores|15|Mais Cores|5|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0|
1699564||26916508000128|0|7|10|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||7|Mais Cores|10|Mais Cores|6|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1699608||07030740000110|0|15|15|15|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||15|Mais Cores|15|Mais Cores|15|Mais Cores|15|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1699678||22904364000139|0|10|9|11|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|9|Mais Cores|11|Mais Cores|14|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1700014||29121677000160|0|10|10|10|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||10|Mais Cores|10|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1700141||27651420000194|0|8|7|8|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||8|Mais Cores|7|Mais Cores|8|Mais Cores|6|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1700615||20167878000123|0|6|10|10|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||6|Mais Cores|10|Mais Cores|10|Mais Cores|12|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1700647||22669112000172|0|0|8|10|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||8|Mais Cores|10|Mais Cores|13|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1704773||29209014000100|0|12|11|10|10|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0||12|Mais Cores|11|Mais Cores|10|Mais Cores|10|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0|
1707112||28433363000130|0|12|12|15|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||12|Mais Cores|12|Mais Cores|15|Mais Cores|15|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1814319||29905138000111|0|3|11|12|14|27|23|21|29|30|36|32|31|25|0|0|0|0|0|0||0||0||0||0||13|Conquista|11|Conquista|10|Conquista|14|Conquista|15|Conquista|13|Conquista|16|Conquista|15|Conquista|8|Conquista|0||0||0||0||0|
1465268||01596938000189|0|16|13|10|19|9|13|9|8|0|0|0|0|0|0|0|0|0|0|0||16|Mais Cores|13|Mais Cores|10|Mais Cores|19|Mais Cores|9|Mais Cores|13|Mais Cores|9|Mais Cores|8|Mais Cores|0||0||0||0||0||0||0||0||0||0|
1466164||22274378000116|0|10|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|0||10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1811586||30804147000103|0|0|10|5|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||4|Conquista|8|Conquista|8|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1475691||27524993000157|0|12|7|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||12|Mais Cores|7|Mais Cores|5|Mais Cores|6|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1479230||08611092000158|0|20|26|31|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||20|Mais Cores|26|Mais Cores|31|Mais Cores|29|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1811620||10716567000112|0|0|25|25|25|25|15|15|20|15|0|0|0|0|0|0|0|0|0|0||0||20|Conquista|25|Conquista|25|Conquista|25|Conquista|25|Conquista|15|Conquista|10|Conquista|10|Conquista|0||0||0||0||0||0||0||0||0|
1493135||22991261000153|0|5|10|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||5|Mais Cores|10|Mais Cores|5|Mais Cores|5|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1718322||05989321000184|0|0|0|25|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||25|Mais Cores|25|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1719747||30572331000167|0|10|10|12|8|10|10|10|10|10|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|10|Mais Cores|12|Mais Cores|8|Mais Cores|10|Mais Cores|10|Mais Cores|10|Mais Cores|10|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0|
1809968||08840754000323|0|0|0|0|0|0|0|0|0|0|20|20|20|20|15|15|15|0|0|0||0||0||0||0||0||0||0||0||0||15|Conquista|15|Conquista|15|Conquista|15|Conquista|20|Conquista|15|Conquista|10|Conquista|0||0|
1802895||31808083000173|5|5|4|4|5|4|3|2|1|2|0|0|0|0|0|0|0|0|0|0||0||0||0||0||12|Conquista|12|Conquista|17|Conquista|17|Conquista|20|Conquista|0||0||0||0||0||0||0||0||0|
189345||01972129000124|10|30|14|32|36|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||22|SPE|11|SPE|30|SPE|28|SPE|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
127784||05081651000177|45|22|11|20|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||25|SPE|11|SPE|7|SPE|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1797508||20747785000178|0|10|10|10|10|10|17|16|14|18|10|8|10|0|0|0|0|0|0|0||0||6|Conquista|0||0||6|Conquista|12|Conquista|15|Conquista|17|Conquista|10|Conquista|12|Conquista|6|Conquista|8|Conquista|6|Conquista|0||0||0||0||0|
1760351||31633140000120|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1768701||27698959000107|0|0|17|17|15|20|18|19|14|19|17|18|16|5|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1740075||32895096000190|0|0|0|9|3|5|6|6|5|6|7|3|8|10|0|0|0|0|0|0||0||0||0||0||0||1|Conquista|0||0||0||1|Conquista|1|Conquista|0||0||0||0||0||0||0|
1750811||32387621000166|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1735433||24784117000171|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||16|Conquista|16|Conquista|16|Conquista|18|Conquista|14|Conquista|16|Conquista|10|Conquista|0||0||0||0||0||0||0|
272700||03249178000169|0|5|5|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1735131||10311913000182|0|0|25|20|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||18|Conquista|16|Conquista|16|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
268770||02911335000197|0|0|3|14|16|20|22|16|22|13|0|0|0|0|0|0|0|0|0|0||0||5|SPE|5|SPE|16|SPE|26|SPE|17|SPE|17|SPE|12|SPE|20|SPE|0||0||0||0||0||0||0||0||0|
297786||05771212000196|7|22|35|32|38|15|23|13|0|5|0|0|0|0|0|0|0|0|0|0||0||23|SPE|20|SPE|30|SPE|18|SPE|14|SPE|21|SPE|12|SPE|0||0||0||0||0||0||0||0||0||0|
269551||05064708000120|10|5|11|11|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|SPE|8|SPE|5|SPE|11|SPE|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1735327||30660259000120|0|8|5|7|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||10|Conquista|10|Conquista|5|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
266844|||0|0|0|0|0|20|14|10|7|13|13|12|11|11|9|8|7|0|0|0||0||7|SPE|8|SPE|14|SPE|13|SPE|16|SPE|16|SPE|13|SPE|13|SPE|17|SPE|10|SPE|14|SPE|12|SPE|13|SPE|8|SPE|12|SPE|0||0|
1111342||01948807000113|0|53|29|24|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||17|SPE|12|SPE|7|SPE|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1116998||10420402000107|0|25|25|30|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||13|SPE|12|SPE|11|SPE|17|SPE|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1265967||12915244000183|0|5|8|14|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||6|SPE|5|SPE|0||8|SPE|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1504400||23615746000105|0|18|14|13|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||18|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1509107||23266035000172|0|10|10|17|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|10|Mais Cores|17|Mais Cores|6|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1637896||28862827000123|6|13|18|14|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||11|Conquista|10|Conquista|6|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1642823||19475673000126|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||10|Conquista|10|Conquista|20|Conquista|15|Conquista|15|Conquista|10|Conquista|10|Conquista|10|Conquista|0||0||0||0||0||0||0||0||0|
1511920||23370822000160|0|5|11|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||5|Mais Cores|11|Mais Cores|5|Mais Cores|3|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1673402||29388521000140|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1704710||18986611000116|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||16|Conquista|15|Conquista|13|Conquista|30|Conquista|12|Conquista|9|Conquista|14|Conquista|12|Conquista|7|Conquista|0||0||0||0||0|
1714751||11848822000143|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||9|Conquista|18|Conquista|17|Conquista|17|Conquista|11|Conquista|10|Conquista|16|Conquista|10|Conquista|11|Conquista|10|Conquista|0||0||0||0||0||0||0|
